Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,#ERROR!,#ERROR!,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
625,Aitor Ruibal,es ESP,"DF,FW",Betis,28,1996,29,"1,313",45,38.4,14.6,13,75,5,16,21,2,1.66,24,20,4,0.27,0.15,19.4,21.3,-1.9,-0.13,-0.38,Matches
626,Abel Ruiz,es ESP,FW,Girona,24,2000,23,"1,346",59,39.4,15,17,70,1,6,26,4,1.09,15,21,-6,-0.4,0.03,16.2,19.1,-2.9,-0.19,0.02,Matches
627,Ferrán Ruiz,es ESP,MF,Girona,21,2003,1,18,18,0.5,0.2,0,,0,1,18,1,3,0,0,0,0,0.42,0,0,0,0,0.21,Matches
628,Guillermo Ruiz,es ESP,GK,Leganés,20,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
629,Sergio Ruiz,es ESP,FW,Las Palmas,18,2006,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
630,Iñaki Rupérez,es ESP,DF,Real Sociedad,21,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
631,Youssouf Sabaly,sn SEN,DF,Betis,31,1993,22,"1,581",72,46.2,17.6,20,77,10,2,23,7,1.68,20,24,-4,-0.23,-0.77,24.1,21.7,2.5,0.14,0.06,Matches
632,Omar Sadik,ma MAR,FW,Espanyol,20,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
633,Umar Sadiq,ng NGA,FW,Valencia,27,1997,16,825,52,24.1,9.2,9,71,2,7,26,2,1.69,13,13,0,0,0.35,11.3,10.9,0.4,0.05,0.36,Matches
634,Umar Sadiq,ng NGA,FW,Real Sociedad,27,1997,7,227,32,6.6,2.5,2,64,0,5,20,11,1.14,1,2,-1,-0.4,-0.11,1.2,3.7,-2.4,-0.96,-0.98,Matches
635,Jorge Sáenz,es ESP,DF,Leganés,27,1996,23,"1,690",73,49.4,18.8,19,83,14,4,30,12,1.22,14,19,-5,-0.27,0.36,15.5,24.3,-8.8,-0.47,0.29,Matches
636,Jan Salas,es ESP,"MF,FW",Mallorca,18,2005,4,43,11,1.3,0.5,0,,0,4,11,11,0.5,0,2,-2,-4.19,-4,0.3,2,-1.7,-3.61,-3.44,Matches
637,Kike Salas,es ESP,DF,Sevilla,22,2002,31,"2,238",72,65.4,24.9,25,87,21,6,11,5,1.1,27,40,-13,-0.52,-0.52,26.4,31,-4.6,-0.19,-0.18,Matches
638,Salvi,es ESP,MF,Espanyol,33,1991,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
639,Albert Sambi Lokonga,be BEL,MF,Sevilla,24,1999,22,"1,471",67,43,16.3,16,82,8,6,28,2,1.18,14,21,-7,-0.43,-0.15,17.1,19.4,-2.2,-0.14,-0.02,Matches
640,Chuky san jose,es ESP,MF,Valladolid,20,2004,18,728,40,21.3,8.1,9,60,1,9,21,13,0.22,6,30,-24,-2.97,-1.63,7,19.6,-12.6,-1.57,-0.89,Matches
641,Oihan Sancet,es ESP,MF,Athletic Club,24,2000,29,"1,620",56,47.4,18,19,69,4,10,31,1,1.93,37,15,22,1.22,1.07,28.6,16.7,12,0.66,0.5,Matches
642,Antonio Sánchez,es ESP,"MF,DF",Mallorca,27,1997,33,"1,395",42,40.8,15.5,12,77,2,21,23,3,1.39,16,14,2,0.13,0.62,14.9,21.3,-6.4,-0.42,-0.34,Matches
643,Iván Sánchez,es ESP,"MF,FW",Valladolid,31,1992,32,"1,404",44,41.1,15.6,11,73,2,21,29,6,0.41,12,39,-27,-1.73,-0.08,14.7,30,-15.3,-0.98,-0.19,Matches
644,Javi Sánchez,es ESP,DF,Valladolid,27,1997,25,"2,026",81,59.2,22.5,25,81,19,0,,1,0.6,18,52,-34,-1.51,0.43,19.8,40.2,-20.4,-0.91,-0.09,Matches
645,Juanlu Sánchez,es ESP,"MF,DF",Sevilla,20,2003,32,"1,722",54,50.4,19.1,18,81,7,14,18,4,1,24,33,-9,-0.47,-0.26,21.2,24.9,-3.7,-0.19,-0.14,Matches
646,Manu Sánchez,es ESP,DF,Alavés,23,2000,33,"2,634",80,77,29.3,30,85,20,3,24,2,1.15,27,38,-11,-0.38,-0.49,32.2,36.9,-4.7,-0.16,-0.22,Matches
647,Maroan Sannadi,es ESP,FW,Athletic Club,23,2001,16,754,47,22,8.4,7,75,1,9,25,1,1.81,13,7,6,0.72,0.07,11.8,8.1,3.7,0.44,0.06,Matches
648,Jesús Santiago,es ESP,MF,Getafe,20,2004,19,372,20,10.9,4.1,4,52,0,15,11,16,1.3,4,5,-1,-0.24,-0.12,2.4,5.6,-3.2,-0.77,-0.58,Matches
649,Aleksandar Sedlar,rs SRB,DF,Alavés,32,1991,9,594,66,17.4,6.6,7,82,4,2,9,25,1.11,9,8,1,0.15,0.5,8.8,8.1,0.7,0.1,0.26,Matches
650,Sergi,es ESP,DF,Leganés,32,1992,36,"2,957",82,86.5,32.9,33,87,27,3,29,1,1.03,34,48,-14,-0.43,0.16,29.7,51.7,-22,-0.67,-0.4,Matches
651,Javier Serrano,es ESP,MF,Atlético Madrid,21,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
652,Nicolás Serrano,es ESP,FW,Athletic Club,21,2003,4,112,28,3.3,1.2,1,79,0,3,11,14,2,0,2,-2,-1.61,-2.34,1.8,1.2,0.6,0.46,0.06,Matches
653,Llorenç Serred,es ESP,GK,Espanyol,18,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
654,Ismael Sierra,es ESP,DF,Osasuna,21,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
655,Fábio Silva,pt POR,FW,Las Palmas,22,2002,24,"1,866",78,54.6,20.7,22,82,9,2,37,0,1.21,27,33,-6,-0.29,0.58,19.2,39.8,-20.6,-0.99,-0.42,Matches
656,Rui Silva,pt POR,GK,Betis,30,1994,15,"1,350",90,39.5,15,15,90,15,0,,0,1.33,16,18,-2,-0.13,-0.52,22,19,3,0.2,0.16,Matches
657,Giuliano Simeone,ar ARG,MF,Atlético Madrid,21,2002,33,"1,926",58,56.3,21.4,26,68,3,7,22,5,2.09,44,18,26,1.21,0.49,41.1,17,24.1,1.13,0.7,Matches
658,Unai Simón,es ESP,GK,Athletic Club,27,1997,21,"1,890",90,55.3,21,21,90,21,0,,4,1.81,28,14,14,0.67,0.02,29.1,21.1,8,0.38,-0.04,Matches
659,Daley Sinkgraven,nl NED,DF,Las Palmas,29,1995,2,91,46,2.7,1,1,45,0,1,46,3,0.5,1,2,-1,-0.99,-0.45,1.3,2.3,-1,-0.98,-0.18,Matches
660,Jailson Siqueira,br BRA,"DF,MF",Celta Vigo,28,1995,13,614,47,18,6.8,6,80,3,7,19,10,1.77,15,14,1,0.15,0.11,10.8,9.5,1.3,0.19,-0.12,Matches
661,Antonio Sivera,es ESP,GK,Alavés,27,1996,32,"2,810",88,82.2,31.2,32,88,30,0,,0,1.16,31,39,-8,-0.26,0.04,35.8,39.8,-4,-0.13,-0.1,Matches
662,Justin Smith,ca CAN,MF,Espanyol,21,2003,5,209,42,6.1,2.3,3,58,0,2,17,3,1,4,2,2,0.86,1.23,3.6,2.4,1.2,0.52,1.1,Matches
663,Alex Sola,es ESP,"MF,FW",Getafe,25,1999,19,"1,029",54,30.1,11.4,13,68,0,6,25,16,1.05,5,10,-5,-0.44,-0.44,9.5,10.8,-1.4,-0.12,0.19,Matches
664,Arnau Solà,es ESP,MF,Villarreal,21,2003,1,13,13,0.4,0.1,0,,0,1,13,10,3,0,0,0,0,-0.53,0,0.2,-0.2,-1.15,-1.7,Matches
665,Jhon Solis,co COL,MF,Girona,19,2004,19,535,28,15.6,5.9,3,76,1,16,19,13,0.95,9,18,-9,-1.51,-1.3,7.6,12.6,-5,-0.83,-0.74,Matches
666,Hugo Solozabal,es ESP,MF,Leganés,21,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
667,David Soria,es ESP,GK,Getafe,31,1993,38,"3,420",90,100,38,38,90,38,0,,0,1.11,34,39,-5,-0.13,,36.8,46.2,-9.4,-0.25,,Matches
668,Juan Soriano,es ESP,GK,Leganés,26,1997,6,540,90,15.8,6,6,90,6,0,,30,0.86,4,8,-4,-0.67,-0.26,4,8.2,-4.2,-0.7,-0.1,Matches
669,Hugo Sotelo,es ESP,MF,Celta Vigo,20,2003,24,"1,254",52,36.7,13.9,15,76,4,9,13,12,1.17,21,20,1,0.07,0.03,22,14.2,7.9,0.57,0.44,Matches
670,Djibril Sow,ch SUI,MF,Sevilla,27,1997,30,"2,062",69,60.3,22.9,24,81,9,6,18,1,1,22,28,-6,-0.26,0.2,23.8,25,-1.1,-0.05,0.18,Matches
671,Gerónimo Spina,ar ARG,DF,Atlético Madrid,19,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
672,Dimitrios Stamatakis,gr GRE,GK,Osasuna,21,2003,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
673,Carl Starfelt,se SWE,DF,Celta Vigo,29,1995,28,"2,270",81,66.4,25.2,26,85,23,2,31,2,1.39,33,35,-2,-0.08,-0.39,33.3,24.8,8.5,0.34,0.15,Matches
674,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,19,2004,23,944,41,27.6,10.5,9,66,1,14,25,2,1.22,9,15,-6,-0.57,-0.39,12.6,11.8,0.7,0.07,0.15,Matches
675,Stoichkov,es ESP,"MF,FW",Alavés,30,1993,16,699,44,20.4,7.8,6,73,2,10,26,4,1.19,10,13,-3,-0.39,-0.15,9.5,11.3,-1.8,-0.23,-0.15,Matches
676,Cristhian Stuani,uy URU,FW,Girona,37,1986,32,"1,078",34,31.5,12,6,79,0,26,23,6,1.16,21,15,6,0.5,1.35,17.1,16.1,1.1,0.09,0.44,Matches
677,Álex Suárez,es ESP,DF,Las Palmas,31,1993,30,"2,460",82,71.9,27.3,30,82,18,0,,5,0.93,28,45,-17,-0.62,-0.25,25,47.4,-22.4,-0.82,-0.06,Matches
678,Denis Suárez,es ESP,MF,Villarreal,30,1994,21,608,29,17.8,6.8,7,59,0,14,14,10,1.57,12,13,-1,-0.15,-0.82,9.7,11.7,-2,-0.3,-1.02,Matches
679,Luka Sučić,hr CRO,MF,Real Sociedad,21,2002,29,"1,792",62,52.4,19.9,21,78,10,8,20,3,1.21,16,27,-11,-0.55,-0.55,24.3,23.8,0.5,0.03,0.14,Matches
680,Suso,es ESP,"FW,MF",Sevilla,30,1993,16,606,38,17.7,6.7,4,86,2,12,22,14,1.25,10,11,-1,-0.15,0.24,11.9,6.9,5,0.74,1.05,Matches
681,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,20,2004,32,"1,348",42,39.4,15,15,62,0,17,25,1,1.28,29,19,10,0.67,1.02,25.6,17.1,8.5,0.56,0.46,Matches
682,Grégoire Swiderski,ca CAN,GK,Alavés,18,2005,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
683,Mamadou Sylla,sn SEN,"FW,MF",Valladolid,30,1994,29,"1,583",55,46.3,17.6,17,79,6,12,20,6,0.45,14,47,-33,-1.88,-0.36,16.4,33.7,-17.2,-0.98,-0.21,Matches
684,Wojciech Szczęsny,pl POL,GK,Barcelona,34,1990,15,"1,350",90,39.5,15,15,90,15,0,,14,2.87,43,12,31,2.07,0.68,34.8,13.6,21.2,1.42,0.19,Matches
685,Alexander Sørloth,no NOR,FW,Atlético Madrid,28,1995,35,"1,566",45,45.8,17.4,15,68,2,20,27,2,2.06,40,13,27,1.55,1.02,35.4,14,21.3,1.23,0.75,Matches
686,Renato Tapia,pe PER,"MF,DF",Leganés,29,1995,34,"2,424",71,70.9,26.9,28,81,16,6,26,0,1.03,32,47,-15,-0.56,-0.38,25.8,43.8,-18,-0.67,-0.18,Matches
687,César Tárrega,es ESP,DF,Valencia,22,2002,34,"3,026",89,88.5,33.6,34,89,33,0,,3,1.24,37,45,-8,-0.24,0.22,37.8,44.1,-6.3,-0.19,0.34,Matches
688,Aurélien Tchouaméni,fr FRA,"DF,MF",Real Madrid,24,2000,32,"2,689",84,78.6,29.9,31,86,27,1,10,0,2.06,56,31,25,0.84,-1.01,51.1,34.5,16.6,0.56,-1.4,Matches
689,Álvaro Tejero,es ESP,"MF,DF",Espanyol,28,1996,28,"1,238",44,36.2,13.8,13,75,4,15,18,9,0.96,16,26,-10,-0.73,-0.69,10.8,23.6,-12.8,-0.93,-0.66,Matches
690,Martín Tejón,es ESP,"MF,DF",Valencia,20,2004,4,49,12,1.4,0.5,0,,0,4,12,7,0,0,1,-1,-1.84,-1.6,0.4,1,-0.6,-1.19,-0.97,Matches
691,Nahuel Tenaglia,ar ARG,DF,Alavés,28,1996,34,"2,922",86,85.4,32.5,33,88,30,1,19,1,1.03,30,40,-10,-0.31,-0.31,36.6,40.6,-4,-0.12,-0.08,Matches
692,Marc-André ter Stegen,de GER,GK,Barcelona,32,1992,8,674,84,19.7,7.5,8,84,7,0,,3,2.63,23,9,14,1.87,0.26,18.3,8,10.2,1.37,0.08,Matches
693,Ramón Terrats,es ESP,"MF,FW",Villarreal,23,2000,11,131,12,3.8,1.5,1,45,0,10,9,5,1.73,2,4,-2,-1.37,-1.98,2,3.5,-1.6,-1.07,-1.67,Matches
694,Ramón Terrats,es ESP,"MF,FW",Getafe,23,2000,15,"1,219",81,35.6,13.5,15,81,4,0,,0,1.2,15,15,0,0,0.2,11.9,16.8,-4.9,-0.36,-0.17,Matches
695,Raúl de Tomás,es ESP,"DF,FW",Rayo Vallecano,29,1994,2,22,11,0.6,0.2,0,,0,2,11,18,0,0,2,-2,-8.18,-8.13,0.2,1.3,-1.2,-4.83,-4.77,Matches
696,Pablo Torre,es ESP,"MF,FW",Barcelona,21,2003,10,310,31,9.1,3.4,4,56,0,6,15,26,2.2,9,4,5,1.45,-0.23,7,5,2,0.57,-0.8,Matches
697,David Torres,es ESP,DF,Valladolid,21,2003,18,"1,387",77,40.6,15.4,15,84,13,3,41,15,0.61,11,37,-26,-1.69,0,12.3,28.8,-16.4,-1.07,-0.33,Matches
698,Ferrán Torres,es ESP,"FW,MF",Barcelona,24,2000,27,"1,106",41,32.3,12.3,12,64,2,15,22,2,2.33,35,21,14,1.14,-0.77,30.9,15.6,15.2,1.24,-0.09,Matches
699,Lucas Torró,es ESP,MF,Osasuna,30,1994,35,"2,957",84,86.5,32.9,35,84,26,0,,1,1.43,41,42,-1,-0.03,0.55,37.1,42.8,-5.7,-0.17,0.58,Matches
700,Hamari Traoré,ml MLI,DF,Real Sociedad,32,1992,11,700,64,20.5,7.8,9,71,1,2,29,6,1.09,8,7,1,0.13,0.53,7.6,9.5,-1.9,-0.24,-0.26,Matches
701,Óscar Trejo,ar ARG,MF,Rayo Vallecano,36,1988,19,496,26,14.5,5.5,6,61,0,13,10,19,1.11,6,5,1,0.18,0.34,6.5,6.3,0.2,0.04,0.15,Matches
702,Pol Tristán,es ESP,GK,Espanyol,22,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
703,Viktor Tsyhankov,ua UKR,"FW,MF",Girona,26,1997,27,"1,913",71,55.9,21.3,23,79,10,4,22,1,1,20,34,-14,-0.66,-0.54,22.5,29.8,-7.3,-0.34,-0.3,Matches
704,Beñat Turrientes,es ESP,MF,Real Sociedad,22,2002,21,942,45,27.5,10.5,11,65,2,10,23,13,1.05,8,13,-5,-0.48,-0.26,10.3,14.7,-4.3,-0.41,-0.52,Matches
705,Christantus Uche,ng NGA,"FW,MF",Getafe,21,2003,33,"2,486",75,72.7,27.6,30,80,10,3,34,0,1.27,29,23,6,0.22,1.28,25.6,27.8,-2.2,-0.08,0.61,Matches
706,Naci Ünüvar,nl NED,"MF,DF",Espanyol,21,2003,2,31,16,0.9,0.3,0,,0,2,16,10,0,0,0,0,0,0.29,0.3,0.2,0,0.09,0.61,Matches
707,João Urbáez,do DOM,DF,Leganés,22,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
708,Victor Valdepeñas,es ESP,DF,Real Madrid,17,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
709,Pablo Valencia,es ESP,GK,Osasuna,23,2001,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
710,Óscar Valentín,es ESP,MF,Rayo Vallecano,29,1994,34,"1,835",54,53.7,20.4,18,79,9,16,26,2,1.46,24,24,0,0,0.23,25.5,25.8,-0.2,-0.01,0.18,Matches
711,Germán Valera,es ESP,MF,Valencia,22,2002,8,148,19,4.3,1.6,1,59,0,7,13,8,1,0,4,-4,-2.43,-2.27,1.4,4,-2.6,-1.58,-1.41,Matches
712,Martin Valjent,sk SVK,DF,Mallorca,28,1995,31,"2,763",89,80.8,30.7,31,89,29,0,,6,1.32,30,38,-8,-0.26,-0.12,30.7,39.4,-8.7,-0.28,-0.37,Matches
713,Álex Valle,es ESP,DF,Barcelona,20,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
714,Jesús Vallejo,es ESP,DF,Real Madrid,27,1997,4,138,35,4,1.5,1,65,0,3,24,27,3,3,2,1,0.65,-0.42,2.7,1.5,1.2,0.79,-0.07,Matches
715,Federico Valverde,uy URU,"MF,DF",Real Madrid,26,1998,36,"3,032",84,88.7,33.7,34,88,28,2,21,1,2.25,70,31,39,1.16,0.93,68.1,35.3,32.7,0.97,1.02,Matches
716,Siebe Van Der Heyden,be BEL,"DF,MF",Mallorca,26,1998,2,97,49,2.8,1.1,1,90,1,1,7,13,1.5,0,2,-2,-1.86,-1.67,0.9,0.9,-0.1,-0.05,0.16,Matches
717,Iker Varela,es ESP,MF,Athletic Club,21,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
718,Ruben Vargas,ch SUI,"FW,MF",Sevilla,25,1998,11,671,61,19.6,7.5,9,69,0,2,23,1,1,11,9,2,0.27,0.76,8,8.8,-0.8,-0.11,0.01,Matches
719,José Luis García Vayá,es ESP,MF,Valencia,25,1998,34,"1,742",51,50.9,19.4,18,83,12,16,15,1,1.24,19,31,-12,-0.62,-0.73,21.5,29.9,-8.4,-0.43,-0.42,Matches
720,Jesus Vazquez,es ESP,DF,Valencia,21,2003,19,919,48,26.9,10.2,10,76,5,9,17,16,1.05,10,16,-6,-0.59,-0.44,9,15,-6,-0.59,-0.49,Matches
721,Lucas Vázquez,es ESP,DF,Real Madrid,33,1991,32,"2,189",68,64,24.3,25,84,14,7,11,3,2.13,52,33,19,0.78,-0.75,50,33.9,16.1,0.66,-0.54,Matches
722,Alejo Véliz,ar ARG,FW,Espanyol,20,2003,27,"1,127",42,33,12.5,10,71,2,17,25,11,0.89,18,22,-4,-0.32,-0.04,13.7,21.7,-8,-0.63,-0.18,Matches
723,Arthur Vermeeren,be BEL,MF,Atlético Madrid,19,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
724,Mikel Vesga,es ESP,MF,Athletic Club,31,1993,25,988,40,28.9,11,10,73,4,15,17,10,1.88,19,8,11,1,0.48,16.7,9.8,6.9,0.63,0.32,Matches
725,Carlos Vicente,es ESP,"FW,MF",Alavés,25,1999,37,"3,092",84,90.4,34.4,35,86,27,2,35,1,1.14,34,39,-5,-0.15,1.23,37.1,40.8,-3.6,-0.11,0.05,Matches
726,Pau Victor,es ESP,FW,Barcelona,22,2001,21,319,15,9.3,3.5,2,60,0,19,11,17,2.1,14,7,7,1.97,0.35,13.5,5.2,8.3,2.32,1.13,Matches
727,Marc Vidal,es ESP,GK,Celta Vigo,24,2000,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
728,Nacho Vidal,es ESP,DF,Osasuna,29,1995,5,124,25,3.6,1.4,1,90,1,4,9,14,2,1,5,-4,-2.9,-2.9,0.1,2.8,-2.7,-1.93,-1.74,Matches
729,Fran Vieites,es ESP,GK,Betis,25,1999,4,360,90,10.5,4,4,90,4,0,,30,1.25,5,5,0,0,-0.21,6.8,5.9,0.9,0.21,0.12,Matches
730,Sergio Viera,es ESP,MF,Las Palmas,19,2005,2,96,48,2.8,1.1,1,60,0,1,36,7,0,0,0,0,0,0.57,0.6,1.1,-0.6,-0.53,0.28,Matches
731,Toni Villa,es ESP,MF,Girona,29,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
732,Asier Villalibre,es ESP,FW,Alavés,26,1997,16,333,21,9.7,3.7,2,66,0,14,14,22,0.5,3,10,-7,-1.89,-1.8,4.3,8,-3.7,-0.99,-0.97,Matches
733,Iván Villar,es ESP,GK,Celta Vigo,27,1997,4,360,90,10.5,4,4,90,4,0,,34,1.5,10,9,1,0.25,0.22,6.5,7,-0.5,-0.13,-0.47,Matches
734,Viti,es ESP,DF,Las Palmas,26,1997,29,"1,982",68,58,22,23,80,12,6,24,2,0.9,21,36,-15,-0.68,-0.31,18.5,35,-16.4,-0.75,0.13,Matches
735,Daniel Vivian,es ESP,DF,Athletic Club,25,1999,32,"2,608",82,76.3,29,28,90,28,4,22,3,1.88,47,22,25,0.86,0.86,44.9,29.3,15.6,0.54,0.58,Matches
736,Krapyvtsov Vladyslav,ua UKR,GK,Girona,19,2005,2,180,90,5.3,2,2,90,2,0,,13,0,2,7,-5,-2.5,-2.19,2.3,4.7,-2.4,-1.19,-1.03,Matches
737,Sebastian Wade,es ESP,DF,Mallorca,21,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
738,Iñaki Williams,gh GHA,FW,Athletic Club,30,1994,35,"2,652",76,77.5,29.5,29,86,21,6,29,0,1.8,47,23,24,0.81,0.7,44.9,28.5,16.4,0.56,0.69,Matches
739,Nico Williams,es ESP,FW,Athletic Club,22,2002,29,"1,996",69,58.4,22.2,22,82,12,7,26,0,1.83,31,16,15,0.68,0.04,30.7,21.6,9.1,0.41,0.03,Matches
740,Axel Witsel,be BEL,DF,Atlético Madrid,35,1989,14,852,61,24.9,9.5,9,85,8,5,17,24,2.07,18,8,10,1.06,0.08,16.5,11.5,5.1,0.54,-0.38,Matches
741,Antal Yaakobishvili,hu HUN,DF,Girona,20,2004,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
742,Áron Yaakobishvili,hu HUN,GK,Barcelona,18,2006,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
743,Lamine Yamal,es ESP,FW,Barcelona,17,2007,35,"2,856",82,83.5,31.7,31,87,20,4,41,0,2.49,92,28,64,2.02,2.18,80.6,31.3,49.3,1.55,1.51,Matches
744,Daniel Yáñez,es ESP,FW,Real Madrid,17,2007,1,2,2,0.1,0,0,,0,1,2,0,3,0,0,0,0,-1.05,0,0,0,0,-0.86,Matches
745,Bertuğ Yıldırım,tr TUR,FW,Getafe,22,2002,22,"1,083",49,31.7,12,14,68,2,8,16,12,1.05,5,10,-5,-0.42,-0.42,11.9,12.9,-0.9,-0.08,0.25,Matches
746,Arsen Zakharyan,ru RUS,"MF,FW",Real Sociedad,21,2003,3,73,24,2.1,0.8,1,45,0,2,14,4,1,2,0,2,2.47,2.82,1.5,0.3,1.3,1.56,1.63,Matches
747,Bryan Zaragoza,es ESP,"FW,MF",Osasuna,23,2001,27,"1,836",68,53.7,20.4,22,77,2,5,28,1,1.48,29,27,2,0.1,0.44,23.3,28.7,-5.4,-0.27,-0.03,Matches
748,Igor Zubeldia,es ESP,DF,Real Sociedad,27,1997,28,"2,269",81,66.3,25.2,27,82,22,1,45,1,1.14,22,28,-6,-0.24,0.15,29.4,27.6,1.8,0.07,0.33,Matches
749,Martín Zubimendi,es ESP,MF,Real Sociedad,25,1999,36,"2,962",82,86.6,32.9,33,87,30,3,32,0,1.25,31,38,-7,-0.21,0.57,38.1,35,3,0.09,0.97,Matches